"","trial_no","condition","block_no","id","closeness"
"1316",13,"control","block 1","md_as_41",93
"1317",13,"control","block 1","md_as_42",66
"1318",13,"control","block 1","md_as_47",49
"1319",13,"control","block 1","md_as_48",43
"1320",13,"control","block 1","md_as_49",76
"1321",13,"control","block 1","md_as_50",60
"1322",13,"control","block 1","md_as_52",59
"1323",13,"control","block 1","md_as_53",45
"1324",13,"control","block 2","md_as_12",33
"1325",13,"control","block 2","md_as_13",47
"1326",13,"control","block 2","md_as_14",34
"1327",13,"control","block 2","md_as_15",55
"1328",13,"control","block 2","md_as_16",16
"1329",13,"control","block 2","md_as_17",62
"1330",13,"control","block 2","md_as_19",25
"1331",13,"control","block 2","md_as_21",70
"1332",13,"control","block 2","md_as_22",58
"1333",13,"control","block 2","md_as_30",55
"1334",13,"control","block 2","md_as_31",80
"1335",13,"control","block 2","md_as_32",57
"1336",13,"control","block 2","md_as_33",88
"1337",13,"control","block 2","md_as_34",58
"1338",13,"control","block 2","md_as_35",58
"1339",13,"control","block 2","md_as_36",30
"1340",13,"control","block 2","md_as_37",16
"1341",13,"control","block 2","md_as_38",48
"1342",13,"control","block 2","md_as_40",30
"1343",13,"control","block 2","md_as_41",74
"1344",13,"control","block 2","md_as_42",51
"1345",13,"control","block 2","md_as_47",55
"1346",13,"control","block 2","md_as_48",37
"1347",13,"control","block 2","md_as_49",69
"1348",13,"control","block 2","md_as_50",48
"1349",13,"control","block 2","md_as_52",84
"1350",13,"control","block 2","md_as_53",48
"1351",13,"treatment","block 1","md_as_12",43
"1352",13,"treatment","block 1","md_as_13",50
"1353",13,"treatment","block 1","md_as_14",52
"1354",13,"treatment","block 1","md_as_15",77
"1355",13,"treatment","block 1","md_as_16",28
"1356",13,"treatment","block 1","md_as_17",47
"1357",13,"treatment","block 1","md_as_19",45
"1358",13,"treatment","block 1","md_as_21",85
"1359",13,"treatment","block 1","md_as_22",58
"1360",13,"treatment","block 1","md_as_30",41
"1361",13,"treatment","block 1","md_as_31",68
"1362",13,"treatment","block 1","md_as_32",71
"1363",13,"treatment","block 1","md_as_33",84
"1364",13,"treatment","block 1","md_as_34",55
"1365",13,"treatment","block 1","md_as_35",40
"1366",13,"treatment","block 1","md_as_36",70
"1367",13,"treatment","block 1","md_as_37",46
"1368",13,"treatment","block 1","md_as_38",71
"1369",13,"treatment","block 1","md_as_40",58
"1370",13,"treatment","block 1","md_as_41",90
"1371",13,"treatment","block 1","md_as_42",56
"1372",13,"treatment","block 1","md_as_47",70
"1373",13,"treatment","block 1","md_as_48",56
"1374",13,"treatment","block 1","md_as_49",87
"1375",13,"treatment","block 1","md_as_50",86
"1376",13,"treatment","block 1","md_as_52",81
"1377",13,"treatment","block 1","md_as_53",73
"1378",13,"treatment","block 2","md_as_12",43
"1379",13,"treatment","block 2","md_as_13",24
"1380",13,"treatment","block 2","md_as_14",0
"1381",13,"treatment","block 2","md_as_15",18
"1382",13,"treatment","block 2","md_as_16",25
"1383",13,"treatment","block 2","md_as_17",46
"1384",13,"treatment","block 2","md_as_19",41
"1385",13,"treatment","block 2","md_as_21",27
"1386",13,"treatment","block 2","md_as_22",30
"1387",13,"treatment","block 2","md_as_30",29
"1388",13,"treatment","block 2","md_as_31",1
"1389",13,"treatment","block 2","md_as_32",30
"1390",13,"treatment","block 2","md_as_33",30
"1391",13,"treatment","block 2","md_as_34",39
"1392",13,"treatment","block 2","md_as_35",3
"1393",13,"treatment","block 2","md_as_36",26
"1394",13,"treatment","block 2","md_as_37",0
"1395",13,"treatment","block 2","md_as_38",55
"1396",13,"treatment","block 2","md_as_40",35
"1397",13,"treatment","block 2","md_as_41",100
"1398",13,"treatment","block 2","md_as_42",51
"1399",13,"treatment","block 2","md_as_47",3
"1400",13,"treatment","block 2","md_as_48",27
"1401",13,"treatment","block 2","md_as_49",20
"1402",13,"treatment","block 2","md_as_50",15
"1403",13,"treatment","block 2","md_as_52",68
"1404",13,"treatment","block 2","md_as_53",50
"1405",14,"control","block 1","md_as_12",42
"1406",14,"control","block 1","md_as_13",40
"1407",14,"control","block 1","md_as_14",11
"1408",14,"control","block 1","md_as_15",17
"1409",14,"control","block 1","md_as_16",15
"1410",14,"control","block 1","md_as_17",44
"1411",14,"control","block 1","md_as_19",25
"1412",14,"control","block 1","md_as_21",76
"1413",14,"control","block 1","md_as_22",33
"1414",14,"control","block 1","md_as_30",40
"1415",14,"control","block 1","md_as_31",76
"1416",14,"control","block 1","md_as_32",62
"1417",14,"control","block 1","md_as_33",75
"1418",14,"control","block 1","md_as_34",30
"1419",14,"control","block 1","md_as_35",32
"1420",14,"control","block 1","md_as_36",53
"1421",14,"control","block 1","md_as_37",17
"1422",14,"control","block 1","md_as_38",38
"1423",14,"control","block 1","md_as_40",23
"1424",14,"control","block 1","md_as_41",86
"1425",14,"control","block 1","md_as_42",60
"1426",14,"control","block 1","md_as_47",44
"1427",14,"control","block 1","md_as_48",41
"1428",14,"control","block 1","md_as_49",47
"1429",14,"control","block 1","md_as_50",54
"1430",14,"control","block 1","md_as_52",31
"1431",14,"control","block 1","md_as_53",44
"1432",14,"control","block 2","md_as_12",44
"1433",14,"control","block 2","md_as_13",57
"1434",14,"control","block 2","md_as_14",10
"1435",14,"control","block 2","md_as_15",82
"1436",14,"control","block 2","md_as_16",11
"1437",14,"control","block 2","md_as_17",56
"1438",14,"control","block 2","md_as_19",29
"1439",14,"control","block 2","md_as_21",80
"1440",14,"control","block 2","md_as_22",59
"1441",14,"control","block 2","md_as_30",58
"1442",14,"control","block 2","md_as_31",88
"1443",14,"control","block 2","md_as_32",57
"1444",14,"control","block 2","md_as_33",88
"1445",14,"control","block 2","md_as_34",69
"1446",14,"control","block 2","md_as_35",74
"1447",14,"control","block 2","md_as_36",34
"1448",14,"control","block 2","md_as_37",16
"1449",14,"control","block 2","md_as_38",73
"1450",14,"control","block 2","md_as_40",25
"1451",14,"control","block 2","md_as_41",89
"1452",14,"control","block 2","md_as_42",57
"1453",14,"control","block 2","md_as_47",54
"1454",14,"control","block 2","md_as_48",36
"1455",14,"control","block 2","md_as_49",61
"1456",14,"control","block 2","md_as_50",43
"1457",14,"control","block 2","md_as_52",47
"1458",14,"control","block 2","md_as_53",40
"1459",14,"treatment","block 1","md_as_12",45
"1460",14,"treatment","block 1","md_as_13",48
"1461",14,"treatment","block 1","md_as_14",56
"1462",14,"treatment","block 1","md_as_15",40
"1463",14,"treatment","block 1","md_as_16",29
"1464",14,"treatment","block 1","md_as_17",58
"1465",14,"treatment","block 1","md_as_19",39
"1466",14,"treatment","block 1","md_as_21",91
"1467",14,"treatment","block 1","md_as_22",72
"1468",14,"treatment","block 1","md_as_30",41
"1469",14,"treatment","block 1","md_as_31",61
"1470",14,"treatment","block 1","md_as_32",70
"1471",14,"treatment","block 1","md_as_33",99
"1472",14,"treatment","block 1","md_as_34",49
"1473",14,"treatment","block 1","md_as_35",80
"1474",14,"treatment","block 1","md_as_36",64
"1475",14,"treatment","block 1","md_as_37",60
"1476",14,"treatment","block 1","md_as_38",72
"1477",14,"treatment","block 1","md_as_40",52
"1478",14,"treatment","block 1","md_as_41",100
"1479",14,"treatment","block 1","md_as_42",59
"1480",14,"treatment","block 1","md_as_47",56
"1481",14,"treatment","block 1","md_as_48",57
"1482",14,"treatment","block 1","md_as_49",64
"1483",14,"treatment","block 1","md_as_50",76
"1484",14,"treatment","block 1","md_as_52",41
"1485",14,"treatment","block 1","md_as_53",66
"1486",14,"treatment","block 2","md_as_12",36
"1487",14,"treatment","block 2","md_as_13",19
"1488",14,"treatment","block 2","md_as_14",0
"1489",14,"treatment","block 2","md_as_15",39
"1490",14,"treatment","block 2","md_as_16",26
"1491",14,"treatment","block 2","md_as_17",20
"1492",14,"treatment","block 2","md_as_19",36
"1493",14,"treatment","block 2","md_as_21",30
"1494",14,"treatment","block 2","md_as_22",25
"1495",14,"treatment","block 2","md_as_30",20
"1496",14,"treatment","block 2","md_as_31",0
"1497",14,"treatment","block 2","md_as_32",53
"1498",14,"treatment","block 2","md_as_33",10
"1499",14,"treatment","block 2","md_as_34",34
"1500",14,"treatment","block 2","md_as_35",15
"1501",14,"treatment","block 2","md_as_36",23
"1502",14,"treatment","block 2","md_as_37",0
"1503",14,"treatment","block 2","md_as_38",40
"1504",14,"treatment","block 2","md_as_40",20
"1505",14,"treatment","block 2","md_as_41",100
"1506",14,"treatment","block 2","md_as_42",51
"1507",14,"treatment","block 2","md_as_47",13
"1508",14,"treatment","block 2","md_as_48",10
"1509",14,"treatment","block 2","md_as_49",20
"1510",14,"treatment","block 2","md_as_50",16
"1511",14,"treatment","block 2","md_as_52",52
"1512",14,"treatment","block 2","md_as_53",40
"1513",15,"control","block 1","md_as_12",38
"1514",15,"control","block 1","md_as_13",45
"1515",15,"control","block 1","md_as_14",12
"1516",15,"control","block 1","md_as_15",65
"1517",15,"control","block 1","md_as_16",19
"1518",15,"control","block 1","md_as_17",52
"1519",15,"control","block 1","md_as_19",30
"1520",15,"control","block 1","md_as_21",54
"1521",15,"control","block 1","md_as_22",18
"1522",15,"control","block 1","md_as_30",30
"1523",15,"control","block 1","md_as_31",67
"1524",15,"control","block 1","md_as_32",52
"1525",15,"control","block 1","md_as_33",71
"1526",15,"control","block 1","md_as_34",47
"1527",15,"control","block 1","md_as_35",21
"1528",15,"control","block 1","md_as_36",26
"1529",15,"control","block 1","md_as_37",20
"1530",15,"control","block 1","md_as_38",43
"1531",15,"control","block 1","md_as_40",38
"1532",15,"control","block 1","md_as_41",88
"1533",15,"control","block 1","md_as_42",63
"1534",15,"control","block 1","md_as_47",39
"1535",15,"control","block 1","md_as_48",42
"1536",15,"control","block 1","md_as_49",56
"1537",15,"control","block 1","md_as_50",57
"1538",15,"control","block 1","md_as_52",40
"1539",15,"control","block 1","md_as_53",42
"1540",15,"control","block 2","md_as_12",39
"1541",15,"control","block 2","md_as_13",48
"1542",15,"control","block 2","md_as_14",10
"1543",15,"control","block 2","md_as_15",81
"1544",15,"control","block 2","md_as_16",20
"1545",15,"control","block 2","md_as_17",63
"1546",15,"control","block 2","md_as_19",32
"1547",15,"control","block 2","md_as_21",63
"1548",15,"control","block 2","md_as_22",37
"1549",15,"control","block 2","md_as_30",40
"1550",15,"control","block 2","md_as_31",78
"1551",15,"control","block 2","md_as_32",72
"1552",15,"control","block 2","md_as_33",80
"1553",15,"control","block 2","md_as_34",22
"1554",15,"control","block 2","md_as_35",49
"1555",15,"control","block 2","md_as_36",29
"1556",15,"control","block 2","md_as_37",10
"1557",15,"control","block 2","md_as_38",51
"1558",15,"control","block 2","md_as_40",25
"1559",15,"control","block 2","md_as_41",88
"1560",15,"control","block 2","md_as_42",58
"1561",15,"control","block 2","md_as_47",32
"1562",15,"control","block 2","md_as_48",35
"1563",15,"control","block 2","md_as_49",42
"1564",15,"control","block 2","md_as_50",42
"1565",15,"control","block 2","md_as_52",25
"1566",15,"control","block 2","md_as_53",32
"1567",15,"treatment","block 1","md_as_12",44
"1568",15,"treatment","block 1","md_as_13",70
"1569",15,"treatment","block 1","md_as_14",48
"1570",15,"treatment","block 1","md_as_15",68
"1571",15,"treatment","block 1","md_as_16",20
"1572",15,"treatment","block 1","md_as_17",55
"1573",15,"treatment","block 1","md_as_19",43
"1574",15,"treatment","block 1","md_as_21",89
"1575",15,"treatment","block 1","md_as_22",64
"1576",15,"treatment","block 1","md_as_30",58
"1577",15,"treatment","block 1","md_as_31",60
"1578",15,"treatment","block 1","md_as_32",73
"1579",15,"treatment","block 1","md_as_33",99
"1580",15,"treatment","block 1","md_as_34",60
"1581",15,"treatment","block 1","md_as_35",82
"1582",15,"treatment","block 1","md_as_36",71
"1583",15,"treatment","block 1","md_as_37",54
"1584",15,"treatment","block 1","md_as_38",77
"1585",15,"treatment","block 1","md_as_40",60
"1586",15,"treatment","block 1","md_as_41",99
"1587",15,"treatment","block 1","md_as_42",58
"1588",15,"treatment","block 1","md_as_47",75
"1589",15,"treatment","block 1","md_as_48",60
"1590",15,"treatment","block 1","md_as_49",78
"1591",15,"treatment","block 1","md_as_50",81
"1592",15,"treatment","block 1","md_as_52",51
"1593",15,"treatment","block 1","md_as_53",61
"1594",15,"treatment","block 2","md_as_12",41
"1595",15,"treatment","block 2","md_as_13",12
"1596",15,"treatment","block 2","md_as_14",0
"1597",15,"treatment","block 2","md_as_15",33
"1598",15,"treatment","block 2","md_as_16",15
"1599",15,"treatment","block 2","md_as_17",35
"1600",15,"treatment","block 2","md_as_19",33
"1601",15,"treatment","block 2","md_as_21",0
"1602",15,"treatment","block 2","md_as_22",25
"1603",15,"treatment","block 2","md_as_30",0
"1604",15,"treatment","block 2","md_as_31",13
"1605",15,"treatment","block 2","md_as_32",55
"1606",15,"treatment","block 2","md_as_33",6
"1607",15,"treatment","block 2","md_as_34",31
"1608",15,"treatment","block 2","md_as_35",16
"1609",15,"treatment","block 2","md_as_36",19
"1610",15,"treatment","block 2","md_as_37",0
"1611",15,"treatment","block 2","md_as_38",62
"1612",15,"treatment","block 2","md_as_40",32
"1613",15,"treatment","block 2","md_as_41",95
"1614",15,"treatment","block 2","md_as_42",55
"1615",15,"treatment","block 2","md_as_47",0
"1616",15,"treatment","block 2","md_as_48",7
"1617",15,"treatment","block 2","md_as_49",10
"1618",15,"treatment","block 2","md_as_50",15
"1619",15,"treatment","block 2","md_as_52",24
"1620",15,"treatment","block 2","md_as_53",49
"1621",16,"control","block 1","md_as_12",54
"1622",16,"control","block 1","md_as_13",40
"1623",16,"control","block 1","md_as_14",29
"1624",16,"control","block 1","md_as_15",66
"1625",16,"control","block 1","md_as_16",15
"1626",16,"control","block 1","md_as_17",54
"1627",16,"control","block 1","md_as_19",26
"1628",16,"control","block 1","md_as_21",70
"1629",16,"control","block 1","md_as_22",68
"1630",16,"control","block 1","md_as_30",29
"1631",16,"control","block 1","md_as_31",71
"1632",16,"control","block 1","md_as_32",40
"1633",16,"control","block 1","md_as_33",86
"1634",16,"control","block 1","md_as_34",34
"1635",16,"control","block 1","md_as_35",30
"1636",16,"control","block 1","md_as_36",51
"1637",16,"control","block 1","md_as_37",16
"1638",16,"control","block 1","md_as_38",70
"1639",16,"control","block 1","md_as_40",40
"1640",16,"control","block 1","md_as_41",86
"1641",16,"control","block 1","md_as_42",67
"1642",16,"control","block 1","md_as_47",56
"1643",16,"control","block 1","md_as_48",45
"1644",16,"control","block 1","md_as_49",71
"1645",16,"control","block 1","md_as_50",64
"1646",16,"control","block 1","md_as_52",82
"1647",16,"control","block 1","md_as_53",40
"1648",16,"control","block 2","md_as_12",51
"1649",16,"control","block 2","md_as_13",60
"1650",16,"control","block 2","md_as_14",34
"1651",16,"control","block 2","md_as_15",30
"1652",16,"control","block 2","md_as_16",24
"1653",16,"control","block 2","md_as_17",56
"1654",16,"control","block 2","md_as_19",30
"1655",16,"control","block 2","md_as_21",70
"1656",16,"control","block 2","md_as_22",58
"1657",16,"control","block 2","md_as_30",53
"1658",16,"control","block 2","md_as_31",80
"1659",16,"control","block 2","md_as_32",79
"1660",16,"control","block 2","md_as_33",91
"1661",16,"control","block 2","md_as_34",29
"1662",16,"control","block 2","md_as_35",63
"1663",16,"control","block 2","md_as_36",31
"1664",16,"control","block 2","md_as_37",14
"1665",16,"control","block 2","md_as_38",78
"1666",16,"control","block 2","md_as_40",30
"1667",16,"control","block 2","md_as_41",85
"1668",16,"control","block 2","md_as_42",64
"1669",16,"control","block 2","md_as_47",37
"1670",16,"control","block 2","md_as_48",26
"1671",16,"control","block 2","md_as_49",60
"1672",16,"control","block 2","md_as_50",43
"1673",16,"control","block 2","md_as_52",58
"1674",16,"control","block 2","md_as_53",27
"1675",16,"treatment","block 1","md_as_12",42
"1676",16,"treatment","block 1","md_as_13",68
"1677",16,"treatment","block 1","md_as_14",46
"1678",16,"treatment","block 1","md_as_15",40
"1679",16,"treatment","block 1","md_as_16",26
"1680",16,"treatment","block 1","md_as_17",59
"1681",16,"treatment","block 1","md_as_19",40
"1682",16,"treatment","block 1","md_as_21",94
"1683",16,"treatment","block 1","md_as_22",68
"1684",16,"treatment","block 1","md_as_30",64
"1685",16,"treatment","block 1","md_as_31",73
"1686",16,"treatment","block 1","md_as_32",68
"1687",16,"treatment","block 1","md_as_33",100
"1688",16,"treatment","block 1","md_as_34",60
"1689",16,"treatment","block 1","md_as_35",84
"1690",16,"treatment","block 1","md_as_36",65
"1691",16,"treatment","block 1","md_as_37",60
"1692",16,"treatment","block 1","md_as_38",78
"1693",16,"treatment","block 1","md_as_40",59
"1694",16,"treatment","block 1","md_as_41",98
"1695",16,"treatment","block 1","md_as_42",61
"1696",16,"treatment","block 1","md_as_47",79
"1697",16,"treatment","block 1","md_as_48",54
"1698",16,"treatment","block 1","md_as_49",79
"1699",16,"treatment","block 1","md_as_50",86
"1700",16,"treatment","block 1","md_as_52",72
"1701",16,"treatment","block 1","md_as_53",74
"1702",16,"treatment","block 2","md_as_12",43
"1703",16,"treatment","block 2","md_as_13",26
"1704",16,"treatment","block 2","md_as_14",0
"1705",16,"treatment","block 2","md_as_15",84
"1706",16,"treatment","block 2","md_as_16",16
"1707",16,"treatment","block 2","md_as_17",27
"1708",16,"treatment","block 2","md_as_19",36
"1709",16,"treatment","block 2","md_as_21",7
"1710",16,"treatment","block 2","md_as_22",32
"1711",16,"treatment","block 2","md_as_30",0
"1712",16,"treatment","block 2","md_as_31",0
"1713",16,"treatment","block 2","md_as_32",50
"1714",16,"treatment","block 2","md_as_33",0
"1715",16,"treatment","block 2","md_as_34",33
"1716",16,"treatment","block 2","md_as_35",15
"1717",16,"treatment","block 2","md_as_36",16
"1718",16,"treatment","block 2","md_as_37",0
"1719",16,"treatment","block 2","md_as_38",53
"1720",16,"treatment","block 2","md_as_40",45
"1721",16,"treatment","block 2","md_as_41",98
"1722",16,"treatment","block 2","md_as_42",56
"1723",16,"treatment","block 2","md_as_47",4
"1724",16,"treatment","block 2","md_as_48",0
"1725",16,"treatment","block 2","md_as_49",12
"1726",16,"treatment","block 2","md_as_50",11
"1727",16,"treatment","block 2","md_as_52",32
"1728",16,"treatment","block 2","md_as_53",45
"1729",17,"control","block 1","md_as_12",48
"1730",17,"control","block 1","md_as_13",31
"1731",17,"control","block 1","md_as_14",9
"1732",17,"control","block 1","md_as_15",58
"1733",17,"control","block 1","md_as_16",15
"1734",17,"control","block 1","md_as_17",40
"1735",17,"control","block 1","md_as_19",16
"1736",17,"control","block 1","md_as_21",50
"1737",17,"control","block 1","md_as_22",44
"1738",17,"control","block 1","md_as_30",38
"1739",17,"control","block 1","md_as_31",66
"1740",17,"control","block 1","md_as_32",67
"1741",17,"control","block 1","md_as_33",88
"1742",17,"control","block 1","md_as_34",29
"1743",17,"control","block 1","md_as_35",52
"1744",17,"control","block 1","md_as_36",42
"1745",17,"control","block 1","md_as_37",14
"1746",17,"control","block 1","md_as_38",41
"1747",17,"control","block 1","md_as_40",15
"1748",17,"control","block 1","md_as_41",90
"1749",17,"control","block 1","md_as_42",56
"1750",17,"control","block 1","md_as_47",51
"1751",17,"control","block 1","md_as_48",42
"1752",17,"control","block 1","md_as_49",61
"1753",17,"control","block 1","md_as_50",51
"1754",17,"control","block 1","md_as_52",38
"1755",17,"control","block 1","md_as_53",46
"1756",17,"control","block 2","md_as_12",45
"1757",17,"control","block 2","md_as_13",59
"1758",17,"control","block 2","md_as_14",29
"1759",17,"control","block 2","md_as_15",70
"1760",17,"control","block 2","md_as_16",20
"1761",17,"control","block 2","md_as_17",64
"1762",17,"control","block 2","md_as_19",35
"1763",17,"control","block 2","md_as_21",43
"1764",17,"control","block 2","md_as_22",49
"1765",17,"control","block 2","md_as_30",68
"1766",17,"control","block 2","md_as_31",77
"1767",17,"control","block 2","md_as_32",83
"1768",17,"control","block 2","md_as_33",83
"1769",17,"control","block 2","md_as_34",33
"1770",17,"control","block 2","md_as_35",55
"1771",17,"control","block 2","md_as_36",25
"1772",17,"control","block 2","md_as_37",10
"1773",17,"control","block 2","md_as_38",55
"1774",17,"control","block 2","md_as_40",10
"1775",17,"control","block 2","md_as_41",87
"1776",17,"control","block 2","md_as_42",51
"1777",17,"control","block 2","md_as_47",34
"1778",17,"control","block 2","md_as_48",29
"1779",17,"control","block 2","md_as_49",41
"1780",17,"control","block 2","md_as_50",38
"1781",17,"control","block 2","md_as_52",40
"1782",17,"control","block 2","md_as_53",37
"1783",17,"treatment","block 1","md_as_12",45
"1784",17,"treatment","block 1","md_as_13",69
"1785",17,"treatment","block 1","md_as_14",51
"1786",17,"treatment","block 1","md_as_15",59
"1787",17,"treatment","block 1","md_as_16",20
"1788",17,"treatment","block 1","md_as_17",54
"1789",17,"treatment","block 1","md_as_19",40
"1790",17,"treatment","block 1","md_as_21",89
"1791",17,"treatment","block 1","md_as_22",58
"1792",17,"treatment","block 1","md_as_30",68
"1793",17,"treatment","block 1","md_as_31",74
"1794",17,"treatment","block 1","md_as_32",69
"1795",17,"treatment","block 1","md_as_33",100
"1796",17,"treatment","block 1","md_as_34",53
"1797",17,"treatment","block 1","md_as_35",88
"1798",17,"treatment","block 1","md_as_36",71
"1799",17,"treatment","block 1","md_as_37",60
"1800",17,"treatment","block 1","md_as_38",75
"1801",17,"treatment","block 1","md_as_40",51
"1802",17,"treatment","block 1","md_as_41",92
"1803",17,"treatment","block 1","md_as_42",63
"1804",17,"treatment","block 1","md_as_47",77
"1805",17,"treatment","block 1","md_as_48",52
"1806",17,"treatment","block 1","md_as_49",87
"1807",17,"treatment","block 1","md_as_50",86
"1808",17,"treatment","block 1","md_as_52",88
"1809",17,"treatment","block 1","md_as_53",64
"1810",17,"treatment","block 2","md_as_12",43
"1811",17,"treatment","block 2","md_as_13",20
"1812",17,"treatment","block 2","md_as_14",0
"1813",17,"treatment","block 2","md_as_15",39
"1814",17,"treatment","block 2","md_as_16",24
"1815",17,"treatment","block 2","md_as_17",8
"1816",17,"treatment","block 2","md_as_19",40
"1817",17,"treatment","block 2","md_as_21",0
"1818",17,"treatment","block 2","md_as_22",28
"1819",17,"treatment","block 2","md_as_30",0
"1820",17,"treatment","block 2","md_as_31",17
"1821",17,"treatment","block 2","md_as_32",61
"1822",17,"treatment","block 2","md_as_33",0
"1823",17,"treatment","block 2","md_as_34",33
"1824",17,"treatment","block 2","md_as_35",10
"1825",17,"treatment","block 2","md_as_36",15
"1826",17,"treatment","block 2","md_as_37",0
"1827",17,"treatment","block 2","md_as_38",52
"1828",17,"treatment","block 2","md_as_40",35
"1829",17,"treatment","block 2","md_as_41",90
"1830",17,"treatment","block 2","md_as_42",54
"1831",17,"treatment","block 2","md_as_47",3
"1832",17,"treatment","block 2","md_as_48",12
"1833",17,"treatment","block 2","md_as_49",22
"1834",17,"treatment","block 2","md_as_50",23
"1835",17,"treatment","block 2","md_as_52",67
"1836",17,"treatment","block 2","md_as_53",44
"1837",18,"control","block 1","md_as_12",48
"1838",18,"control","block 1","md_as_13",26
"1839",18,"control","block 1","md_as_14",22
"1840",18,"control","block 1","md_as_15",43
"1841",18,"control","block 1","md_as_16",22
"1842",18,"control","block 1","md_as_17",36
"1843",18,"control","block 1","md_as_19",35
"1844",18,"control","block 1","md_as_21",69
"1845",18,"control","block 1","md_as_22",42
"1846",18,"control","block 1","md_as_30",33
"1847",18,"control","block 1","md_as_31",71
"1848",18,"control","block 1","md_as_32",75
"1849",18,"control","block 1","md_as_33",93
"1850",18,"control","block 1","md_as_34",37
"1851",18,"control","block 1","md_as_35",40
"1852",18,"control","block 1","md_as_36",48
"1853",18,"control","block 1","md_as_37",6
"1854",18,"control","block 1","md_as_38",70
"1855",18,"control","block 1","md_as_40",29
"1856",18,"control","block 1","md_as_41",87
"1857",18,"control","block 1","md_as_42",55
"1858",18,"control","block 1","md_as_47",40
"1859",18,"control","block 1","md_as_48",40
"1860",18,"control","block 1","md_as_49",80
"1861",18,"control","block 1","md_as_50",63
"1862",18,"control","block 1","md_as_52",80
"1863",18,"control","block 1","md_as_53",47
"1864",18,"control","block 2","md_as_12",47
"1865",18,"control","block 2","md_as_13",62
"1866",18,"control","block 2","md_as_14",25
"1867",18,"control","block 2","md_as_15",45
"1868",18,"control","block 2","md_as_16",24
"1869",18,"control","block 2","md_as_17",57
"1870",18,"control","block 2","md_as_19",34
"1871",18,"control","block 2","md_as_21",80
"1872",18,"control","block 2","md_as_22",55
"1873",18,"control","block 2","md_as_30",54
"1874",18,"control","block 2","md_as_31",76
"1875",18,"control","block 2","md_as_32",65
"1876",18,"control","block 2","md_as_33",92
"1877",18,"control","block 2","md_as_34",36
"1878",18,"control","block 2","md_as_35",47
"1879",18,"control","block 2","md_as_36",34
"1880",18,"control","block 2","md_as_37",15
"1881",18,"control","block 2","md_as_38",70
"1882",18,"control","block 2","md_as_40",26
"1883",18,"control","block 2","md_as_41",77
"1884",18,"control","block 2","md_as_42",56
"1885",18,"control","block 2","md_as_47",20
"1886",18,"control","block 2","md_as_48",34
"1887",18,"control","block 2","md_as_49",57
"1888",18,"control","block 2","md_as_50",48
"1889",18,"control","block 2","md_as_52",33
"1890",18,"control","block 2","md_as_53",39
"1891",18,"treatment","block 1","md_as_12",38
"1892",18,"treatment","block 1","md_as_13",40
"1893",18,"treatment","block 1","md_as_14",17
"1894",18,"treatment","block 1","md_as_15",20
"1895",18,"treatment","block 1","md_as_16",27
"1896",18,"treatment","block 1","md_as_17",59
"1897",18,"treatment","block 1","md_as_19",40
"1898",18,"treatment","block 1","md_as_21",83
"1899",18,"treatment","block 1","md_as_22",10
"1900",18,"treatment","block 1","md_as_30",72
"1901",18,"treatment","block 1","md_as_31",61
"1902",18,"treatment","block 1","md_as_32",57
"1903",18,"treatment","block 1","md_as_33",85
"1904",18,"treatment","block 1","md_as_34",56
"1905",18,"treatment","block 1","md_as_35",80
"1906",18,"treatment","block 1","md_as_36",54
"1907",18,"treatment","block 1","md_as_37",54
"1908",18,"treatment","block 1","md_as_38",63
"1909",18,"treatment","block 1","md_as_40",42
"1910",18,"treatment","block 1","md_as_41",100
"1911",18,"treatment","block 1","md_as_42",58
"1912",18,"treatment","block 1","md_as_47",36
"1913",18,"treatment","block 1","md_as_48",51
"1914",18,"treatment","block 1","md_as_49",71
"1915",18,"treatment","block 1","md_as_50",71
"1916",18,"treatment","block 1","md_as_52",72
"1917",18,"treatment","block 1","md_as_53",58
"1918",18,"treatment","block 2","md_as_12",37
"1919",18,"treatment","block 2","md_as_13",28
"1920",18,"treatment","block 2","md_as_14",0
"1921",18,"treatment","block 2","md_as_15",48
"1922",18,"treatment","block 2","md_as_16",24
"1923",18,"treatment","block 2","md_as_17",49
"1924",18,"treatment","block 2","md_as_19",41
"1925",18,"treatment","block 2","md_as_21",20
"1926",18,"treatment","block 2","md_as_22",19
"1927",18,"treatment","block 2","md_as_30",56
"1928",18,"treatment","block 2","md_as_31",28
"1929",18,"treatment","block 2","md_as_32",61
"1930",18,"treatment","block 2","md_as_33",12
"1931",18,"treatment","block 2","md_as_34",31
"1932",18,"treatment","block 2","md_as_35",26
"1933",18,"treatment","block 2","md_as_36",39
"1934",18,"treatment","block 2","md_as_37",0
"1935",18,"treatment","block 2","md_as_38",64
"1936",18,"treatment","block 2","md_as_40",29
"1937",18,"treatment","block 2","md_as_41",97
"1938",18,"treatment","block 2","md_as_42",54
"1939",18,"treatment","block 2","md_as_47",8
"1940",18,"treatment","block 2","md_as_48",4
"1941",18,"treatment","block 2","md_as_49",12
"1942",18,"treatment","block 2","md_as_50",8
"1943",18,"treatment","block 2","md_as_52",42
"1944",18,"treatment","block 2","md_as_53",46
"1945",19,"control","block 1","md_as_12",56
"1946",19,"control","block 1","md_as_13",38
"1947",19,"control","block 1","md_as_14",23
"1948",19,"control","block 1","md_as_15",32
"1949",19,"control","block 1","md_as_16",17
